"title","lat","lon","school"
"Summit Academy Middle School - Columbus, Columbus, OH",39.91393,-82.957331,1
"Heir Force Community School, Lima, OH",40.751252,-84.106159,1
"Summit Academy Alternative LearnersWarren Middle & Secondary, Warren, OH",41.24881,-80.840061,1
"Summit Academy Community School - Painesville, Painesville, OH",41.72977,-81.243551,1
"Summit Academy Toledo Learning Center, Toledo, OH",41.60405,-83.662641,1
"Summit Academy Secondary School - Middletown, Middletown, OH",39.50949,-84.345041,1
"New Day Academy Boarding & Day School, Mentor, OH",41.607548,-81.527218,1
"Oakstone Community School, Columbus, OH",40.087395,-82.951499,1
"Zenith Academy, Blacklick, OH",40.062494,-82.966364,1
"HBCU Preparatory School 1, Cleveland, OH",41.484208,-81.595228,1
"Maritime Academy of Toledo The, Toledo, OH",41.655189,-83.527101,1
"Midnimo Cross Cultural Community School, Columbus, OH",40.0145,-82.968481,1
"Cincinnati Speech & Reading Intervention Center, Cincinnati, OH",39.11648,-84.520501,1
"Horizon Science Academy-Cincinnati, Cincinnati, OH",39.177448,-84.480989,1
"Horizon Science Academy-Springfield, Toledo, OH",41.62867,-83.665441,1
"Horizon Science Academy-Denison Middle School, Cleveland, OH",41.451571,-81.693035,1
"Bennett Venture Academy, Toledo, OH",41.709568,-83.555224,1
"Stambaugh Charter Academy, Youngstown, OH",41.116008,-80.696619,1
"Horizon Science Academy-Cleveland Middle School, Cleveland, OH",41.530966,-81.648562,1
"Greater Ohio Virtual School, Lebanon, OH",39.4065,-84.211271,1
"Auglaize County Educational Academy, Lima, OH",40.729388,-84.089297,1
"Summit Academy Community School - Dayton, Dayton, OH",39.804914,-84.198557,1
"Summit Academy Community School-Parma, Parma, OH",41.403497,-81.769453,1
"Summit Academy Secondary - Youngstown, Youngstown, OH",41.071443,-80.634164,1
"Summit Academy Community School-Toledo, Toledo, OH",41.63058,-83.588791,1
"Summit Academy Community School - Cincinnati, Cincinnati, OH",39.18575,-84.467931,1
"Bridges Community Academy, Tiffin, OH",41.096853,-83.169044,1
"Constellation Schools: Westpark Community Middle, Parma, OH",41.45155,-81.812171,1
"Menlo Park Academy, Cleveland, OH",41.461354,-81.794692,1
"Constellation Schools: Madison Community Elementary, Cleveland, OH",41.476899,-81.747992,1
"Constellation Schools: Lorain Community Middle, Parma, OH",41.46633,-82.183441,1
"Constellation Schools: Old Brooklyn Community Middle, Parma, OH",41.434,-81.7071,1
"Horizon Science Academy Toledo, Toledo, OH",41.69233,-83.606461,1
"Mansfield Elective Academy, Mansfield, OH",40.77033,-82.523771,1
"Buckeye On-Line School for Success, East Liverpool, OH",40.61908,-80.578851,1
"Manchester High School, Manchester, OH",38.69353,-83.58859,1
"Whitehall Preparatory and Fitness Academy, Columbus, OH",39.94648,-82.903149,1
"Springfield Preparatory and Fitness Academy, Springfield, OH",39.903554,-83.792564,1
"Northland Preparatory and Fitness Academy, Columbus, OH",40.059474,-82.968153,1
"Cleveland Entrepreneurship Preparatory School, Cleveland, OH",41.513476,-81.666532,1
"Gateway Academy of Ohio, Columbus, OH",39.93483,-82.833341,1
"Lakewood City Academy, Lakewood, OH",41.49181,-81.787271,1
"Toledo Preparatory and Fitness Academy, Toledo, OH",41.63761,-83.613191,1
"Columbus Preparatory and Fitness Academy, Columbus, OH",39.92927,-83.089531,1
"Mt. Healthy Preparatory and Fitness Academy, Cincinnati, OH",39.23297,-84.549971,1
"Youngstown Academy of Excellence, Youngstown, OH",41.091493,-80.622297,1
"Cleveland Arts and Social Sciences Academy, Cleveland, OH",41.484178,-81.611198,1
"Lorain Preparatory Academy, Lorain, OH",41.43346,-82.201891,1
"Groveport Community School, Groveport, OH",39.87762,-82.885301,1
"Harvard Avenue Performance Academy, Cleveland, OH",41.44805,-81.598431,1
"South Scioto Academy, Columbus, OH",39.92614,-82.937471,1
"Noble Academy-Columbus, Columbus, OH",40.062584,-83.055434,1
"Noble Academy-Cleveland, Euclid, OH",41.576763,-81.539633,1
"Clay Avenue Community School, Toledo, OH",41.682741,-83.522978,1
"Star Academy of Toledo, Toledo, OH",41.60453,-83.660371,1
"Foundation Academy, Mansfield, OH",40.78037,-82.554971,1
"Dayton Early College Academy Inc, Dayton, OH",39.74089,-84.179831,1
"Columbus Collegiate Academy, Columbus, OH",39.95739,-82.959641,1
"Northpointe Academy, Toledo, OH",41.64746,-83.630011,1
"Horizon Science Academy Columbus Middle School, Columbus, OH",40.060498,-82.956282,1
"Constellation Schools: Westside Community School of the Arts, Parma, OH",41.45175,-81.763281,1
"KIPP Columbus, Columbus, OH",40.026643,-82.939935,1
"Mount Auburn International Academy, Cincinnati, OH",39.12033,-84.506351,1
"Performance Academy Eastland, Columbus, OH",39.9295,-82.876461,1
"L. Hollingworth School for Talented and Gifted, Toledo, OH",41.63814,-83.530901,1
"Klepinger Community School, Dayton, OH",39.80022,-84.243951,1
"Ashland County Community Academy, Ashland, OH",40.873372,-82.31293,1
"Renaissance Academy, Columbus, OH",39.942254,-82.885795,1
"LifeLinks Community School, Van Wert, OH",40.86743,-84.584891,1
"Achieve Career Preparatory Academy, Toledo, OH",41.642456,-83.553109,1
"Lakeland Academy Community School, Freeport, OH",40.21049,-81.266741,1
"Horizon Science Academy Lorain, Lorain, OH",41.43827,-82.176491,1
"Horizon Science Academy Dayton High School, Dayton, OH",39.812708,-84.225695,1
"Dayton Regional STEM School, Kettering, OH",39.73031,-84.122136,1
"Columbus Bilingual Academy-North, Columbus, OH",40.03771,-82.945961,1
"Northeast Ohio College Preparatory School, Cleveland, OH",41.48048,-81.686161,1
"Richland Academy School of Excellence, Mansfield, OH",40.76057,-82.516511,1
"Graham Expeditionary Middle School, Columbus, OH",40.00158,-83.004431,1
"Horizon Science Academy Dayton Downtown, Dayton, OH",39.76274,-84.154201,1
"Horizon Science Academy Youngstown, Youngstown, OH",41.065162,-80.656537,1
"Zenith Academy East, Columbus, OH",39.92844,-82.880891,1
"Cleveland College Preparatory School, Cleveland, OH",41.45551,-81.656071,1
"Columbus Performance Academy, Columbus, OH",39.98071,-82.996771,1
"Constellation Schools: Stockyard Community Middle, Parma, OH",41.46636,-81.730147,1
"Near West Intergenerational School, Cleveland, OH",41.48446,-81.715031,1
"Entrepreneurship Preparatory School - Woodland Hills Campus, Cleveland, OH",41.46289,-81.622291,1
"Foxfire Intermediate School, Zanesville, OH",39.89488,-82.047781,1
"Patriot Preparatory Academy, Columbus, OH",39.94888,-82.865201,1
"North Central Academy, Tiffin, OH",41.11183,-83.213631,1
"Southside Academy, Youngstown, OH",41.08658,-80.660001,1
"Akros Middle School, Akron, OH",41.08345,-81.508021,1
"Hardin Community School, Kenton, OH",40.64357,-83.603961,1
"Broadway Academy, Cleveland, OH",41.466374,-81.651937,1
"STEAM Academy of Warren, Warren, OH",41.23863,-80.811521,1
"OAK Leadership Institute, Cleveland, OH",41.50925,-81.626841,1
"Citizens Leadership Academy, Cleveland, OH",41.50907,-81.619281,1
"Pearl Academy, Cleveland, OH",41.42591,-81.720301,1
"University of Cleveland Preparatory School, Cleveland, OH",41.50596,-81.658941,1
"Garfield Academy, Canton, OH",40.7854,-81.393861,1
"Beacon Hill Academy, Mount Eaton, OH",40.67158,-81.701101,1
"Canton College Preparatory School, Canton, OH",40.79919,-81.376521,1
"STEAM Academy of Dayton, Dayton, OH",39.79812,-84.220001,1
"Hope Academy for Autism, Warren, OH",41.22428,-80.799591,1
"Columbus Collegiate Academy - West, Columbus, OH",39.952,-83.034081,1
"Brookwood Academy, Columbus, OH",39.94707,-82.925141,1
"Ohio College Preparatory School, Maple Heights, OH",41.41401,-81.531231,1
"Metro Early College High School, Columbus, OH",39.998528,-83.034714,1
"Lake Erie College Preparatory School, Cleveland, OH",41.55236,-81.581101,1
"Southern Ohio Academy, New Boston, OH",38.75453,-82.935511,1
"Akron Preparatory School, Akron, OH",41.065833,-81.48257,1
"West Park Academy, Cleveland, OH",41.42677,-81.779285,1
"Cincinnati Technology Academy, Cincinnati, OH",39.1144,-84.575821,1
"Hope Learning Academy of Toledo, Toledo, OH",41.6825,-83.607551,1
"Cincinnati Learning Schools, Cincinnati, OH",39.19235,-84.550281,1
"Provost Academy Ohio, Columbus, OH",39.97983,-83.062951,1
"Winton Preparatory Academy, Cincinnati, OH",39.17711,-84.518971,1
"East Academy, Cleveland, OH",41.555048,-81.56847,1
"Chapelside Cleveland Academy, Cleveland, OH",41.45405,-81.590471,1
"Lawrence County Academy, Chesapeake, OH",38.491892,-82.474521,1
"Insight School of Ohio, Columbus, OH",39.99759,-82.933571,1
"Albert Einstein Academy for Letters Arts and Sciences-Ohio, Westlake, OH",41.43756,-81.949501,1
"Lincoln Park Academy, Cleveland, OH",41.46714,-81.712871,1
"Liberty Preparatory School, Smithville, OH",40.86493,-81.860741,1
"East Preparatory Academy, Cleveland, OH",41.51477,-81.660521,1
"University Academy, Akron, OH",41.06904,-81.490011,1
"City Prep Academy, Columbus, OH",39.9226,-82.877831,1
"Norwood Conversion Community School, Norwood, OH",39.15232,-84.459131,1
"Steel Academy, Akron, OH",41.106674,-81.476759,1
"T2 Honors Academy, Warrensville Heights, OH",41.43143,-81.551331,1
"Zenith Academy West, Columbus, OH",39.95531,-83.090861,1
"Firestone High School, Akron, OH",41.118101,-81.565515,1
"Garfield High School, Akron, OH",41.045641,-81.511733,1
"Hyre Community Learning Center, Akron, OH",41.050539,-81.443365,1
"Innes Community Learning Center, Akron, OH",41.04928,-81.567221,1
"Jennings Community Learning Center, Akron, OH",41.103138,-81.506652,1
"Kent Middle School, Akron, OH",41.038636,-81.501049,1
"Litchfield Middle School, Akron, OH",41.09828,-81.571511,1
"North High School, Akron, OH",41.103973,-81.497977,1
"Buchtel High School, Akron, OH",41.086151,-81.560189,1
"East Community Learning Center, Akron, OH",41.06459,-81.468541,1
"Miller-South Visual Performing Arts, Akron, OH",41.06874,-81.547023,1
"Bridges Learning Center, Akron, OH",41.06386,-81.471861,1
"National Inventors Hall of Fame School Center for STEM, Akron, OH",41.078916,-81.517287,1
"Alliance Middle School, Alliance, OH",40.889084,-81.10929,1
"Ashland Middle School, Ashland, OH",40.85242,-82.32239,1
"Lakeside High School, Ashtabula, OH",41.844463,-80.820745,1
"Lakeside Junior High School, Ashtabula, OH",41.84305,-80.823651,1
"Athens Middle School, Athens, OH",39.330831,-82.103874,1
"Barberton Middle School, Barberton, OH",41.023539,-81.6094,1
"Bay Middle School, Bay Village, OH",41.484106,-81.926249,1
"Beachwood Middle School, Beachwood, OH",41.480683,-81.500724,1
"Bellaire Middle School, Bellaire, OH",40.019991,-80.802382,1
"Bellefontaine Middle School, Bellefontaine, OH",40.346695,-83.74885,1
"Bellevue Middle School, Bellevue, OH",41.28572,-82.837301,1
"Middleburg Heights Junior High, Middleburg Heights, OH",41.37778,-81.805951,1
"Belpre High School, Belpre, OH",39.275546,-81.57633,1
"Bexley Middle School, Bexley, OH",39.963544,-82.930049,1
"Bowling Green Middle School, Bowling Green, OH",41.390201,-83.655343,1
"Brecksville-Broadview Heights Middle School, Broadview Heights, OH",41.329581,-81.642809,1
"Brooklyn High School, Brooklyn, OH",41.430036,-81.748009,1
"Edwards Middle School, Brunswick, OH",41.23504,-81.839396,1
"Visintainer Middle School, Brunswick, OH",41.234589,-81.840542,1
"Willetts Middle School, Brunswick, OH",41.246869,-81.820316,1
"Bryan Middle School, Bryan, OH",41.459999,-84.570067,1
"Bucyrus Secondary School, Bucyrus, OH",40.812915,-82.98806,1
"Cambridge Middle School, Cambridge, OH",40.051169,-81.582856,1
"Memorial High School, Campbell, OH",41.08136,-80.6036,1
"Crenshaw Middle School, Canton, OH",40.819059,-81.339774,1
"Hartford Middle School, Canton, OH",40.792451,-81.354918,1
"Lehman Middle School, Canton, OH",40.81268,-81.40442,1
"Portage Collab Montessori Middle School, North Canton, OH",40.85997,-81.362421,1
"Canton Arts Academy @ Summit, Canton, OH",40.80762,-81.382701,1
"Canton City Digital Academy, Canton, OH",40.78617,-81.377471,1
"Canton City Early College Academy, Canton, OH",40.78803,-81.407201,1
"Hadley E Watts Middle School, Dayton, OH",39.642412,-84.185099,1
"Magsig Middle School, Centerville, OH",39.627512,-84.167058,1
"Tower Heights Middle School, Centerville, OH",39.631837,-84.151418,1
"Chillicothe Middle School, Chillicothe, OH",39.34069,-82.988661,1
"School For Creat & Perf Arts High School, Cincinnati, OH",39.10703,-84.517171,1
"Gilbert A. Dater High School, Cincinnati, OH",39.124682,-84.600267,1
"Hartwell Elementary School, Cincinnati, OH",39.21292,-84.47367,1
"Oyler School, Cincinnati, OH",39.10406,-84.551771,1
"Roberts Academy:  A Paideia Learning Community, Cincinnati, OH",39.117605,-84.557694,1
"Roselawn Condon Elementary School, Cincinnati, OH",39.20352,-84.460831,1
"Sayler Park Elementary School, Cincinnati, OH",39.1162,-84.690641,1
"Shroder Paideia High School, Cincinnati, OH",39.165105,-84.408476,1
"Robert A. Taft Information Technology  High School, Cincinnati, OH",39.10956,-84.522501,1
"Walnut Hills High School, Cincinnati, OH",39.140436,-84.48028,1
"Virtual High School, Cincinnati, OH",39.10878,-84.522571,1
"Western Hills University High School, Cincinnati, OH",39.12498,-84.60099,1
"Academy for Multilingual Immersion Studies, Cincinnati, OH",39.18829,-84.458561,1
"Riverview East Academy, Cincinnati, OH",39.114372,-84.44164,1
"Academy Of World Languages Elementary School, Cincinnati, OH",39.135374,-84.462557,1
"Withrow University High School, Cincinnati, OH",39.14093,-84.452521,1
"Clark Montessori High School, Cincinnati, OH",39.13914,-84.428531,1
"Woodward Career Technical High School, Cincinnati, OH",39.188118,-84.465961,1
"Aiken High School, Cincinnati, OH",39.19235,-84.550281,1
"James N. Gamble Montessori High School, Cincinnati, OH",39.14774,-84.586361,1
"Hughes STEM High School, Cincinnati, OH",39.12923,-84.522131,1
"Circleville Middle School, Circleville, OH",39.607012,-82.926155,1
"Claymont Junior High School, Uhrichsville, OH",40.394444,-81.334048,1
"Adlai Stevenson School, Cleveland, OH",41.455014,-81.55083,1
"Almira, Cleveland, OH",41.461462,-81.752247,1
"Andrew J Rickoff, Cleveland, OH",41.46344,-81.579991,1
"Anton Grdina, Cleveland, OH",41.47929,-81.639608,1
"Artemus Ward, Cleveland, OH",41.43658,-81.790001,1
"Benjamin Franklin, Cleveland, OH",41.433978,-81.693777,1
"Bolton, Cleveland, OH",41.494699,-81.618989,1
"Buhrer, Cleveland, OH",41.468271,-81.69403,1
"Case, Cleveland, OH",41.513613,-81.661158,1
"Alfred Benesch, Cleveland, OH",41.49365,-81.652391,1
"Charles A Mooney School, Cleveland, OH",41.43536,-81.70487,1
"Charles Dickens School, Cleveland, OH",41.45631,-81.591931,1
"Charles W Eliot  School, Cleveland, OH",41.445559,-81.570736,1
"Clara E Westropp School, Cleveland, OH",41.432976,-81.831304,1
"Clark School, Cleveland, OH",41.470268,-81.723964,1
"Daniel E Morgan School, Cleveland, OH",41.51693,-81.625271,1
"Denison, Cleveland, OH",41.45132,-81.703995,1
"Memorial School, Cleveland, OH",41.570998,-81.576337,1
"East Clark, Cleveland, OH",41.555709,-81.580501,1
"Fullerton School, Cleveland, OH",41.45465,-81.648402,1
"George Washington Carver, Cleveland, OH",41.499352,-81.651792,1
"Glenville High School, Cleveland, OH",41.53868,-81.606866,1
"H Barbara Booker Elementary School, Cleveland, OH",41.473373,-81.731274,1
"Harvey Rice Elementary School, Cleveland, OH",41.484666,-81.602946,1
"Iowa-Maple Elementary School, Cleveland, OH",41.546939,-81.597409,1
"Kenneth W Clement, Cleveland, OH",41.545201,-81.582039,1
"Luis Munoz Marin School, Cleveland, OH",41.471269,-81.694587,1
"Louis Agassiz School, Cleveland, OH",41.454265,-81.763334,1
"Franklin D. Roosevelt, Cleveland, OH",41.535825,-81.610759,1
"Marion C Seltzer Elementary School, Cleveland, OH",41.478777,-81.751497,1
"Marion-Sterling Elementary School, Cleveland, OH",41.497676,-81.665774,1
"Mary B Martin School, Cleveland, OH",41.508242,-81.630075,1
"Mary M Bethune, Cleveland, OH",41.520214,-81.603284,1
"McKinley School, Cleveland, OH",41.46161,-81.77536,1
"Miles School, Cleveland, OH",41.44463,-81.599311,1
"Miles Park School, Cleveland, OH",41.447906,-81.621997,1
"Michael R. White, Cleveland, OH",41.529394,-81.624312,1
"Mound Elementary School, Cleveland, OH",41.46258,-81.648331,1
"Nathan Hale School, Cleveland, OH",41.46038,-81.607841,1
"Newton D Baker School, Cleveland, OH",41.453035,-81.811346,1
"Oliver H Perry Elementary School, Cleveland, OH",41.587126,-81.551687,1
"Orchard School, Cleveland, OH",41.476871,-81.715129,1
"Patrick Henry School, Cleveland, OH",41.53407,-81.602221,1
"Paul L Dunbar Elementary School, Cleveland, OH",41.480972,-81.704571,1
"Riverside School, Cleveland, OH",41.464131,-81.796665,1
"Robert H Jamison School, Cleveland, OH",41.44815,-81.580221,1
"Robinson G Jones Elementary School, Cleveland, OH",41.4291,-81.803151,1
"Scranton School, Cleveland, OH",41.474906,-81.696606,1
"Sunbeam, Cleveland, OH",41.489927,-81.600905,1
"Tremont Montessori School, Cleveland, OH",41.478635,-81.687196,1
"Valley View Elementary School, Cleveland, OH",41.441396,-81.816825,1
"Wade Park, Cleveland, OH",41.51552,-81.634761,1
"Walton School, Cleveland, OH",41.470696,-81.706367,1
"Watterson-Lake School, Cleveland, OH",41.481467,-81.736249,1
"Waverly Elementary School, Cleveland, OH",41.481842,-81.724401,1
"Joseph M Gallagher School, Cleveland, OH",41.480986,-81.731728,1
"Whitney Young School, Cleveland, OH",41.448572,-81.553237,1
"Wilbur Wright School, Cleveland, OH",41.460223,-81.763832,1
"William C Bryant Elementary School, Cleveland, OH",41.426074,-81.705408,1
"Willow School, Cleveland, OH",41.474886,-81.655688,1
"Hannah Gibbons-Nottingham Elementary School, Cleveland, OH",41.569338,-81.552389,1
"Cleveland School Of The Arts High School, Cleveland, OH",41.50193,-81.609181,1
"The School of One, Cleveland, OH",41.45716,-81.779011,1
"Warner Girls Leadership Academy, Cleveland, OH",41.438631,-81.627007,1
"Douglas MacArthur, Cleveland, OH",41.435655,-81.833401,1
"Garfield Elementary School, Cleveland, OH",41.44987,-81.792021,1
"New Technology HS@East Tech, Cleveland, OH",41.4925,-81.649661,1
"Thomas Jefferson School, Cleveland, OH",41.46797,-81.717471,1
"Willson School, Cleveland, OH",41.524013,-81.627343,1
"Euclid Park Elementary School, Cleveland, OH",41.55368,-81.553301,1
"Monticello Middle School, Cleveland Heights, OH",41.531641,-81.548917,1
"Roxboro Middle School, Cleveland Heights, OH",41.493739,-81.591208,1
"Berwick Alternative K-8 School, Columbus, OH",39.939429,-82.92595,1
"Buckeye Middle School, Columbus, OH",39.902398,-82.984355,1
"Champion Middle School, Columbus, OH",39.97178,-82.970811,1
"Starling PK-8, Columbus, OH",39.95466,-83.038151,1
"Dominion Middle School, Columbus, OH",40.053768,-83.010593,1
"Arts Impact Middle School (Aims), Columbus, OH",39.97392,-82.986011,1
"Hilltonia Middle School, Columbus, OH",39.93916,-83.06028,1
"Indianola Informal K-8 School, Columbus, OH",40.02417,-83.006541,1
"Johnson Park Middle School, Columbus, OH",39.94876,-82.910622,1
"Linden-Mckinley STEM Academy, Columbus, OH",40.00952,-82.974011,1
"Medina Middle School, Columbus, OH",40.03411,-82.975753,1
"Mifflin Alternative Middle School, Columbus, OH",40.023388,-82.932332,1
"Ridgeview Middle School, Columbus, OH",40.045434,-83.040399,1
"Sherwood Middle School, Columbus, OH",39.947036,-82.869794,1
"South High School, Columbus, OH",39.940169,-82.979395,1
"Wedgewood Middle School, Columbus, OH",39.93632,-83.099541,1
"Westmoor Middle School, Columbus, OH",39.962105,-83.082211,1
"Woodward Park Middle School, Columbus, OH",40.072618,-82.977672,1
"Yorktown Middle School, Columbus, OH",39.945002,-82.84489,1
"Columbus Scioto 6-12, Columbus, OH",39.90163,-82.995831,1
"Special Education Center, Columbus, OH",40.01452,-83.01383,1
"Columbus Africentric Early College, Columbus, OH",39.952971,-82.991284,1
"Columbus City Preparatory School for Boys, Columbus, OH",39.97049,-82.908061,1
"Columbus North International School (7-12), Columbus, OH",40.01842,-83.008371,1
"Columbus City Preparatory School for Girls, Columbus, OH",39.9609,-82.963021,1
"Conneaut Middle School, Conneaut, OH",41.926324,-80.556965,1
"Coshocton High School, Coshocton, OH",40.257844,-81.845313,1
"Bolich Middle School, Cuyahoga Falls, OH",41.146592,-81.500514,1
"Roberts Middle School, Cuyahoga Falls, OH",41.16042,-81.47319,1
"Belle Haven PreK-8 School, Dayton, OH",39.799183,-84.262138,1
"Belmont High School, Dayton, OH",39.739225,-84.156038,1
"Eastmont Park  PreK-8 School, Dayton, OH",39.737643,-84.113709,1
"Edison PreK-8 School, Dayton, OH",39.75814,-84.214588,1
"Fairview PreK-8 School, Dayton, OH",39.789698,-84.230083,1
"Westwood PreK-8 School, Dayton, OH",39.758138,-84.24626,1
"Meadowdale PreK-8 School, Dayton, OH",39.809441,-84.252004,1
"Wright Brothers PreK-8 School, Dayton, OH",39.75948,-84.144961,1
"Stivers School For The Arts, Dayton, OH",39.75833,-84.175691,1
"Edwin Joel Brown PreK-8 School, Dayton, OH",39.785407,-84.21222,1
"Kiser PreK-8 School, Dayton, OH",39.783447,-84.175282,1
"Wogaman 5-8 School, Dayton, OH",39.738674,-84.238671,1
"World of Wonder PreK-8 School, Dayton, OH",39.758678,-84.260274,1
"Longfellow Alternative School, Dayton, OH",39.765677,-84.206901,1
"Horace Mann PreK-8 School, Dayton, OH",39.727738,-84.157295,1
"Charity Adams Earley Girls Academy, Dayton, OH",39.812677,-84.223467,1
"Dayton Boys Preparatory Academy, Dayton, OH",39.753922,-84.226134,1
"Ruskin PreK-8 School, Dayton, OH",39.75294,-84.170477,1
"Deer Park  Jr/Sr High School, Cincinnati, OH",39.211054,-84.399755,1
"Defiance Middle School, Defiance, OH",41.281185,-84.365531,1
"John C Dempsey Middle School, Delaware, OH",40.312214,-83.087855,1
"Jefferson High School, Delphos, OH",40.851028,-84.3516,1
"Jefferson Middle School, Delphos, OH",40.844571,-84.342849,1
"Dover High School, Dover, OH",40.523112,-81.481084,1
"Dover Middle School, Dover, OH",40.543195,-81.489521,1
"Heritage Middle School, East Cleveland, OH",41.528764,-81.577629,1
"East Liverpool Junior High, East Liverpool, OH",40.62691,-80.567741,1
"East Palestine Middle School, East Palestine, OH",40.839677,-80.54569,1
